Mean_Obj,Obj_std,Best_Obj,Mean_iter_num,Mean_same_num,Mean_insert_weight,Mean_remove_weight,Mean_init_obj,Mean_Time,Solution
0.5326269315673289,0.0014128035320088103,0.5333333333333333,11048.2,10001.0,"[7.245393829198212, 6.932373812200973, 6.21341500182683, 6.225634899726007, 7.536760673461979, 7.4449404359996745]","[6.84421111328528, 7.001924387776062, 7.176116401605981, 6.782098238724828, 7.022450181849649]",0.47619047619047616,41.3833713054657,"[[[0, 2, 11], [0, 4, 11]], array([[list([[0, 3, 2]]), list([[0, 3, 2]])],
       [list([]), list([])]], dtype=object)]"
