mean_optimal_obj,mean_iter_num,mean_same_num,mean_insert_weight,mean_remove_weight,mean_init_obj,mean_All_Time,obj_std,best_obj,worst_obj,mean_improvement,init_obj_std,init_best_obj,init_worst_obj,obj_list,init_obj_list,solution
3.150870936868379,1729.8,1001.0,"[7.373758032710237, 7.292037376128043, 6.9640320103802384, 6.871618590338683, 8.446365530798431, 8.322297953119868]","[8.071609867742906, 7.161955520152432, 7.749864194650188, 7.091106066005904, 8.03311382774505]",1.213389121338912,2534.4066504001617,0.2115661298403651,3.411764705882353,2.767857142857143,1.5967522548673885,0.0,1.213389121338912,1.213389121338912,[3.18181818 3.24074074 3.15217391 2.76785714 3.41176471],[1.21338912 1.21338912 1.21338912 1.21338912 1.21338912],"[[[[0, 5, 3, 7, 61], [0, 20, 23, 22, 21, 61], [0, 24, 25, 26, 61], [0, 10, 8, 61]], array([[list([[0, 2, 7], [7, 6, 61]]), list([[0, 2, 7], [7, 6, 61]]),
        list([[0, 2, 7], [7, 6, 61]])],
       [list([[0, 46, 61]]), list([[0, 46, 61]]), list([[0, 46, 61]])],
       [list([[0, 28, 25], [26, 27, 61]]),
        list([[0, 28, 25], [26, 27, 61]]), list([[0, 28, 25]])],
       [list([[0, 2, 61]]), list([[0, 46, 61]]), list([])]], dtype=object)], {(0, 0, 2): 8, (0, 1, 2): 8, (0, 2, 2): 8, (3, 0, 2): 6, (1, 0, 46): 8, (1, 1, 46): 8, (1, 2, 46): 8, (3, 1, 46): 6, (2, 0, 28): 8, (2, 1, 28): 8, (2, 2, 28): 4, (0, 0, 6): 8, (0, 1, 6): 8, (0, 2, 6): 4, (2, 0, 27): 8, (2, 1, 27): 2}]"
