Mean_Obj,Obj_std,Best_Obj,Mean_iter_num,Mean_same_num,Mean_insert_weight,Mean_remove_weight,Mean_init_obj,Mean_Time,Solution
1.6553506287526905,0.0728774538801993,1.7525773195876289,1719.2,1001.0,"[7.475786928289301, 7.617776425806513, 7.241379471828606, 7.169185495874255, 8.4993899836372, 7.7521444269523245]","[8.130938317636094, 7.266964404018434, 7.5993894112241716, 7.483245497442951, 7.744101806224961]",0.6857142857142857,44.48045954704285,"[[[0, 3, 6, 8, 16], [0, 7, 2, 1, 16]], array([[list([[0, 5, 3], [3, 4, 8], [8, 10, 16]]),
        list([[0, 5, 3], [3, 4, 8], [8, 10, 16]]), list([[0, 13, 16]])],
       [list([[0, 13, 16]]), list([[0, 13, 16]]), list([[0, 13, 16]])]],
      dtype=object)]"
