Mean_Obj,Obj_std,Best_Obj,Mean_iter_num,Mean_same_num,Mean_insert_weight,Mean_remove_weight,Mean_init_obj,Mean_Time,Solution
0.8791208791208792,1.1102230246251565e-16,0.8791208791208791,10627.4,10001.0,"[7.040756759327681, 6.862971760142028, 6.716314501519125, 6.621089179064174, 7.819319444962585, 7.646794746584689]","[7.373541609907098, 6.828295638677524, 7.151645278054642, 6.835084754227611, 7.320825480543968]",0.6060606060606061,46.018157720565796,"[[[0, 10, 8, 11], [0, 2, 5, 11]], array([[list([[0, 1, 11]]), list([[0, 1, 11]])],
       [list([]), list([])]], dtype=object)]"
