mean_optimal_obj,mean_iter_num,mean_same_num,mean_insert_weight,mean_remove_weight,mean_init_obj,mean_All_Time,obj_std,best_obj,worst_obj,mean_improvement,init_obj_std,init_best_obj,init_worst_obj,obj_list,init_obj_list,solution
2.4462540579637015,1805.8,1001.0,"[7.263643288685941, 7.105399378736193, 7.154460687338171, 7.018104179192801, 8.631090377760396, 8.542727305356692]","[8.353281382262319, 7.203709698840832, 7.705165048763861, 6.817556069785326, 8.078167334595483]",1.213389121338912,2356.489591693878,0.11228044215802449,2.6315789473684212,2.3026315789473686,1.0160507581149127,0.0,1.213389121338912,1.213389121338912,[2.63157895 2.41610738 2.5        2.30263158 2.38095238],[1.21338912 1.21338912 1.21338912 1.21338912 1.21338912],"[[[[0, 8, 9, 5, 10, 61], [0, 4, 7, 1, 2, 61], [0, 25, 27, 24, 20, 22, 61], [0, 48, 47, 43, 41, 42, 45, 61]], array([[list([[10, 11, 61], [0, 15, 10]]),
        list([[10, 11, 61], [0, 15, 10]]), list([[0, 15, 10]])],
       [list([[0, 15, 2]]), list([[0, 15, 2]]), list([])],
       [list([]), list([]), list([])],
       [list([[0, 21, 61]]), list([[0, 21, 61]]), list([[0, 21, 61]])]],
      dtype=object)], {(3, 0, 21): 8, (3, 1, 21): 8, (3, 2, 21): 4, (0, 0, 11): 8, (0, 1, 11): 2, (0, 0, 15): 8, (0, 1, 15): 8, (0, 2, 15): 8, (1, 0, 15): 8, (1, 1, 15): 8}]"
