mean_optimal_obj,mean_iter_num,mean_same_num,mean_insert_weight,mean_remove_weight,mean_init_obj,mean_All_Time,obj_std,best_obj,worst_obj,mean_improvement,init_obj_std,init_best_obj,init_worst_obj,obj_list,init_obj_list,solution
2.688736744736745,1706.6,1001.0,"[7.309093512266664, 7.112905988833566, 7.198730896555837, 6.979358164417282, 8.647779462620692, 8.455410152115038]","[8.180433643976722, 7.040629122836758, 7.8721049016164555, 7.00366977434444, 8.190608649174369]",1.4354066985645932,2466.324892950058,0.24494453769100794,2.9523809523809526,2.272727272727273,0.8731532654999326,0.0,1.4354066985645932,1.4354066985645932,[2.72       2.95238095 2.90598291 2.27272727 2.59259259],[1.4354067 1.4354067 1.4354067 1.4354067 1.4354067],"[[[[0, 21, 71], [0, 22, 71], [0, 20, 71], [0, 48, 71]], array([[list([[0, 63, 71]]), list([[0, 63, 71]]), list([[0, 63, 71]])],
       [list([[0, 63, 71]]), list([[0, 63, 71]]), list([[0, 63, 71]])],
       [list([[0, 63, 71]]), list([[0, 8, 71]]), list([[0, 8, 71]])],
       [list([[0, 8, 71]]), list([[0, 5, 71]]), list([[0, 5, 71]])]],
      dtype=object)], {(2, 1, 8): 8, (2, 2, 8): 8, (3, 0, 8): 4, (3, 1, 5): 8, (3, 2, 5): 2, (2, 0, 63): 8, (1, 0, 63): 8, (1, 1, 63): 8, (1, 2, 63): 8, (0, 0, 63): 8, (0, 1, 63): 8, (0, 2, 63): 2}]"
