mean_optimal_obj,mean_iter_num,mean_same_num,mean_insert_weight,mean_remove_weight,mean_init_obj,mean_All_Time,obj_std,best_obj,worst_obj,mean_improvement,init_obj_std,init_best_obj,init_worst_obj,obj_list,init_obj_list,solution
3.7251519831681654,2057.8,1001.0,"[7.343242887537353, 7.11033947569523, 6.8572470318584, 6.955864962776156, 8.69600141007395, 8.56099162207358]","[7.9986727636421, 7.029578116152573, 7.8545691729806935, 7.119400691770605, 8.103817834533988]",1.4666666666666666,8922.561457681655,0.08972398247519127,3.8461538461538463,3.617021276595745,1.539876352160113,0.0,1.4666666666666666,1.4666666666666666,[3.72340426 3.8028169  3.84615385 3.63636364 3.61702128],[1.46666667 1.46666667 1.46666667 1.46666667 1.46666667],"[[[[0, 93, 63, 101], [0, 67, 74, 101], [0, 75, 2, 5, 101], [0, 22, 21, 8, 101]], array([[list([]), list([]), list([])],
       [list([[0, 46, 101]]), list([[0, 46, 101]]), list([[0, 46, 101]])],
       [list([[0, 25, 101]]), list([[0, 25, 101]]), list([[0, 25, 101]])],
       [list([[0, 25, 101]]), list([[0, 25, 101]]), list([[0, 46, 101]])]],
      dtype=object)], {(2, 0, 25): 8, (2, 1, 25): 8, (2, 2, 25): 8, (3, 0, 25): 8, (3, 1, 25): 8, (1, 0, 46): 8, (1, 1, 46): 8, (1, 2, 46): 8, (3, 2, 46): 6}]"
