Mean_Obj,Obj_std,Best_Obj,Mean_iter_num,Mean_same_num,Mean_insert_weight,Mean_remove_weight,Mean_init_obj,Mean_Time,Solution
0.9167595879724212,0.0744586729411891,1.0372670807453417,1870.4,1001.0,"[7.573731716885753, 7.242076062459032, 7.760174086947131, 7.438365018420749, 8.584034196493104, 7.952008300358594]","[8.076477270645768, 7.326105687038476, 7.44985716643193, 7.709799400770083, 8.09016142974767]",0.3735408560311284,28.569284200668335,"[[[0, 13, 6, 5, 8, 16], [0, 12, 1, 3, 16]], array([[list([[0, 14, 16]]), list([[0, 14, 16]]), list([[0, 14, 16]])],
       [list([[0, 2, 1], [1, 7, 16]]), list([[0, 9, 1], [1, 10, 16]]),
        list([[0, 9, 1], [1, 10, 16]])]], dtype=object)]"
