Mean_Obj,Obj_std,Best_Obj,Mean_iter_num,Mean_same_num,Mean_insert_weight,Mean_remove_weight,Mean_init_obj,Mean_Time,Solution
1.7542000146608998,0.012559593752806473,1.7647058823529411,18266.8,10001.0,"[7.40953224078729, 7.231472184620765, 7.5342778143526825, 7.212007205818793, 8.336835574714211, 7.755380429879585]","[8.131105641815667, 7.402091225202258, 7.465899289056358, 7.203787810158643, 7.635829057203962]",0.8,1190.941319322586,"[[[0, 10, 9, 6, 8, 21], [0, 3, 2, 4, 21]], array([[list([[9, 7, 8], [0, 13, 21]]), list([[0, 13, 21]]),
        list([[0, 13, 21]])],
       [list([[0, 13, 21]]), list([[3, 5, 4], [0, 7, 3], [4, 1, 21]]),
        list([[3, 5, 4], [0, 7, 3], [4, 1, 21]])]], dtype=object)]"
