mean_optimal_obj,mean_iter_num,mean_same_num,mean_insert_weight,mean_remove_weight,mean_init_obj,mean_All_Time,obj_std,best_obj,worst_obj,mean_improvement,init_obj_std,init_best_obj,init_worst_obj,obj_list,init_obj_list,solution
3.3935178687459393,1661.0,1001.0,"[7.199034128414733, 6.731014727067054, 7.747294991064635, 7.6417994714006525, 8.854639347791153, 8.4471847199382]","[8.60395363435603, 7.192957553889547, 7.844110870790118, 6.998047217138921, 8.414145095062256]",0.8103975535168196,2948.9435234546663,0.07893883348832925,3.48,3.294736842105263,3.187472992754423,1.1102230246251565e-16,0.8103975535168195,0.8103975535168195,[3.30864198 3.41052632 3.29473684 3.47368421 3.48      ],[0.81039755 0.81039755 0.81039755 0.81039755 0.81039755],"[[[[0, 59, 6, 13, 101], [0, 68, 80, 12, 101], [0, 28, 27, 31, 101], [0, 5, 94, 101]], array([[list([[0, 85, 13], [13, 53, 101]]),
        list([[0, 85, 13], [13, 53, 101]]), list([[0, 85, 13]])],
       [list([[0, 81, 101]]), list([[0, 81, 101]]), list([[0, 81, 101]])],
       [list([[0, 81, 101]]), list([[0, 10, 31], [31, 52, 101]]),
        list([[0, 10, 31], [31, 52, 101]])],
       [list([[0, 85, 94], [94, 53, 101]]),
        list([[0, 85, 94], [94, 89, 101]]),
        list([[0, 85, 94], [94, 89, 101]])]], dtype=object)], {(0, 0, 85): 8, (0, 1, 85): 8, (0, 2, 85): 8, (3, 0, 85): 8, (3, 1, 85): 8, (3, 2, 85): 1, (1, 0, 81): 8, (1, 1, 81): 8, (1, 2, 81): 8, (2, 0, 81): 2, (2, 1, 10): 8, (2, 2, 10): 8, (2, 1, 52): 8, (2, 2, 52): 1, (0, 0, 53): 8, (0, 1, 53): 4, (3, 0, 53): 2, (3, 1, 89): 8, (3, 2, 89): 7}]"
