mean_optimal_obj,mean_iter_num,mean_same_num,mean_insert_weight,mean_remove_weight,mean_init_obj,mean_All_Time,obj_std,best_obj,worst_obj,mean_improvement,init_obj_std,init_best_obj,init_worst_obj,obj_list,init_obj_list,solution
3.736578004150161,1697.6,1001.0,"[7.4554947919768875, 7.440166023599512, 6.62596109597555, 6.734252595944994, 8.28267589369133, 8.562551370878449]","[7.850229781172105, 7.108740527156908, 7.5356856481509995, 7.052173977192138, 8.154894580781825]",1.32,6582.436347627639,0.16312524362023134,4.0,3.5483870967741935,1.83074091223497,0.0,1.32,1.32,[3.77777778 3.77777778 3.5483871  3.57894737 4.        ],[1.32 1.32 1.32 1.32 1.32],"[[[[0, 75, 7, 91], [0, 20, 25, 27, 24, 91], [0, 67, 65, 63, 91], [0, 22, 28, 21, 91]], array([[list([[0, 2, 7], [7, 8, 91]]), list([[0, 2, 7], [7, 8, 91]]),
        list([[0, 2, 7], [7, 8, 91]])],
       [list([[25, 23, 91], [0, 26, 25]]), list([[0, 26, 25]]), list([])],
       [list([[0, 62, 63]]), list([[0, 62, 63]]), list([[0, 62, 63]])],
       [list([[22, 23, 21], [0, 2, 91]]), list([[0, 1, 91]]),
        list([[0, 1, 91]])]], dtype=object)], {(3, 0, 23): 6, (1, 0, 23): 4, (0, 0, 2): 8, (0, 1, 2): 8, (0, 2, 2): 8, (3, 0, 2): 6, (2, 0, 62): 8, (2, 1, 62): 8, (2, 2, 62): 4, (0, 0, 8): 8, (0, 1, 8): 8, (0, 2, 8): 4, (3, 1, 1): 8, (3, 2, 1): 2, (1, 0, 26): 8, (1, 1, 26): 2}]"
